,time,mnvel,errvel,tel
469,2451913.8924376746,-26.621327367959395,2.6032651417090866,lick
470,2451915.1454867446,-9.275160464197995,2.7052510008308177,lick
471,2451927.8355972404,-29.327746551008033,2.9015346615389643,lick
472,2451945.833433573,19.02690043624824,2.2643980327780793,lick
473,2451969.8623060845,-70.75423065505493,4.482849320807774,lick
474,2451971.7338851052,-17.840110319624614,4.355963893244819,lick
475,2451979.6747188196,-50.582664330623174,4.230601503247487,lick
476,2452000.714844,-53.9442138671875,5.38436988286651,lick
477,2452033.636818964,29.9437830457411,2.5726128137224284,lick
478,2452040.68978408,-107.61465990469924,2.670590975056393,lick
479,2452041.771395773,-117.45852740540386,2.4670350236675413,lick
480,2452217.044922,-139.4250946044922,5.6689838569340845,lick
481,2452256.96003534,-25.664034850946848,3.616493255996227,lick
482,2452263.207055951,-92.86737099836341,3.6823521097145506,lick
483,2452267.9627496954,20.486799667600735,2.1087405838787054,lick
484,2452278.936423259,-59.97912220410035,4.706421158116196,lick
485,2452281.980469,20.736833572387695,6.9389502661888836,lick
486,2452285.9163409956,0.5446583367929492,4.030483003097596,lick
487,2452288.0301762316,-62.26571763071797,5.359623914310374,lick
488,2452298.9065235946,17.211702205614657,1.648988956820772,lick
489,2452299.847298801,7.96317295186725,2.048835090376803,lick
490,2452306.953510927,-118.58170114851737,3.0472847057592705,lick
491,2452315.875965737,-38.01462543620153,2.5241053698495683,lick
492,2452316.8558310363,-61.66911967378155,2.9239067296741257,lick
493,2452333.670084755,-111.70559437147449,2.789309121615022,lick
494,2452334.730469,-115.3835220336914,3.6753396145773523,lick
495,2452335.642835003,-96.87894147362795,2.4534255826244076,lick
496,2452338.832031,-20.601806640625,7.805723410075986,lick
497,2452345.747732452,-57.99933488541126,3.487387458267306,lick
498,2452348.7039147895,-140.72961054000098,3.2708093720924225,lick
499,2452359.814453,-54.563602447509766,3.626212486356219,lick
500,2452360.691406,-70.26435089111328,5.052782861055907,lick
501,2452375.6621443345,-57.45672663376979,3.5425141623783802,lick
502,2452380.69895551,-90.06391404171018,4.379634816721809,lick
503,2452388.6899845595,-36.05883360230155,2.764916028931622,lick
504,2452408.7867784826,-116.19800579336788,2.4330848289027673,lick
505,2452409.6398580363,-97.10007736605758,3.727685803925629,lick
506,2452410.741265659,-72.39810840938435,2.846875387893868,lick
507,2452419.715213139,-67.73134138883165,2.862589211622505,lick
508,2452420.785897486,-91.02906500347126,2.5128282973444747,lick
509,2452421.4926290447,-123.08985332427278,2.6655142785965946,lick
510,2452422.6484637987,-110.35089991730206,3.1206095312496367,lick
511,2452426.73097611,-40.73680054404667,2.340123351102206,lick
512,2452427.6970497975,-6.511950737960333,3.1891591654497824,lick
513,2452428.630078709,7.1352785359165125,2.194215595352984,lick
514,2452429.7086262046,13.964991659691236,2.4277861225671082,lick
515,2452552.956546842,-89.48321147549541,2.683706820521799,lick
516,2452554.027156083,-101.48285685254814,2.7474590793207443,lick
517,2452554.8464205647,-112.56433639963052,2.741518062787913,lick
518,2452565.019951457,-34.258064932364505,2.8289277023271877,lick
519,2452567.049805,-89.11100006103516,4.4596397432596895,lick
520,2452575.044922,2.1969969272613525,3.892317568378001,lick
521,2452576.114531883,19.185442143349746,2.512688674812294,lick
522,2452576.984097769,14.00343881786307,2.773437139030695,lick
523,2452585.016513367,-99.72916900452356,2.2753861237274946,lick
524,2452595.012457081,-56.27409028220154,1.8496050250575975,lick
525,2452598.9534755046,-99.11606753925446,1.8001517185288667,lick
526,2452600.932799615,-60.87992096128568,1.4672234528849544,lick
527,2452606.987355925,20.82253651855882,1.7661300060014171,lick
528,2452608.961551169,-37.554323381712265,2.022903233293735,lick
529,2452631.8610398495,-10.18777384342323,2.6628466411654412,lick
530,2452656.9494589414,-128.03083755634339,2.0670107204857073,lick
531,2452705.7578447564,-20.671862149711956,2.04094948122024,lick
532,2452722.784031015,19.567654487834233,2.5782805900631978,lick
533,2452723.79357621,10.645781335729126,2.395652383134379,lick
534,2452737.70069205,29.672363516859605,2.117701246400778,lick
535,2452990.989258,-57.0894775390625,3.258720149622995,lick
536,2452992.1661592824,-67.1761901761879,2.4033257922084656,lick
537,2453009.046416374,-108.75628554145646,2.276236932360802,lick
538,2453009.750308888,-103.79244554983643,2.4291289012955573,lick
539,2453014.989253754,22.582688112196593,2.5850204944633557,lick
540,2453018.881836,-33.81230926513672,4.174464596102983,lick
541,2453020.90625,-97.69768524169922,5.787437142159835,lick
542,2453021.888854,-123.61663818359375,4.420410191500338,lick
543,2453034.849609,-39.63644027709961,3.6894757941880894,lick
544,2453068.877751236,-79.91441778840203,2.7806825189109086,lick
545,2453069.746094,-66.49456024169922,3.9337482508562833,lick
546,2453079.6647939114,-61.20287157220514,2.744528680667067,lick
547,2453081.737305,-99.30941772460938,4.373103530922197,lick
548,2453100.55690141,-22.382734930887864,3.014965010359148,lick
549,2453101.60097324,7.75680433501509,2.620263951843489,lick
550,2453102.7232359764,35.38993576512712,1.9645005722352442,lick
551,2453108.707932556,-71.76621829753185,2.250123857819003,lick
552,2453119.687272811,40.355313810187454,5.502221177129591,lick
553,2453282.03418,-13.092048645019531,2.914201350708075,lick
554,2453282.808529578,-28.974498321593728,1.7754524451126954,lick
555,2453337.930664,32.877471923828125,3.9278522507893294,lick
556,2453338.979547276,47.05511799228043,2.2303267625263667,lick
557,2453362.933588,-45.472381591796875,3.6194147160094747,lick
558,2453363.903183,-19.903564453125,3.2763104731421966,lick
559,2453383.956538947,28.298759732918484,3.4985839123307074,lick
560,2453384.882600493,4.448371139071867,3.125961665214133,lick
561,2453385.9406148614,-31.326726693771718,3.3799267131245316,lick
562,2453386.8436038843,-45.27423427571864,2.3139450807508437,lick
563,2453387.725121375,-78.54114622193174,3.745954038805191,lick
564,2453388.837963,-85.53790283203125,3.3864577345157896,lick
565,2453389.891366965,-78.08778018520616,2.606848977488812,lick
566,2453390.913785,-82.83937072753906,3.4900927222715996,lick
567,2453391.958252,-38.274803161621094,3.735336649087485,lick
568,2453392.782245,-10.030601501464844,3.400227597689164,lick
569,2453402.881273,-83.78898620605469,3.891110155824466,lick
570,2453403.89456,-84.14805603027344,3.5122452833269624,lick
571,2453404.9419827377,-90.43979187127229,3.0396747914157154,lick
572,2453405.87794,-73.20335388183594,3.023077040893091,lick
573,2453436.5895990166,-30.274754770447885,3.576559331119322,lick
574,2453437.7904689307,12.89346695930982,3.5710173011293884,lick
575,2453438.809586116,28.229705778760888,3.339822516109902,lick
576,2453439.600036334,52.37718440089566,3.4001290561069806,lick
577,2453440.889886638,58.84296559876998,3.5159686146681506,lick
578,2453441.8941071904,38.962275244465104,2.5577820014779054,lick
579,2453460.6238917774,-72.74163356377085,2.8917783509819115,lick
580,2453475.5321693174,-65.40600921238138,3.3289606522194637,lick
581,2453476.607662274,-80.85998547107124,2.8625208337118955,lick
582,2453477.5349772926,-71.07938808827748,3.1728006153001833,lick
583,2453478.6854850426,-81.94159757084753,3.0671750588147972,lick
584,2453479.676366,-47.04372787475586,4.592407146401931,lick
585,2453516.696551,19.590837478637695,3.5234175513161823,lick
586,2453669.06331,-65.04073333740234,3.0531701915281397,lick
587,2453744.9346827916,4.015572135803794,2.262805178718441,lick
588,2453752.9073015074,-14.246094718073834,2.1383146914551805,lick
589,2453755.878449,-65.62163543701172,3.9276871927839365,lick
590,2453756.849734,-63.68297576904297,3.7463563820492953,lick
591,2453773.992131449,-20.33346244595066,2.224512722034889,lick
592,2453774.80103,7.246662616729736,3.9619953728117148,lick
593,2454050.0958750388,-49.85113215034903,1.8977840881840056,lick
594,2454072.094918926,86.18839624919497,1.8544321041979128,lick
595,2454073.014028403,47.26189001760122,2.335381980443011,lick
596,2454074.0320828054,26.108880420526248,2.3236795297022934,lick
597,2454099.024043125,93.32580602225721,2.5022139991082706,lick
598,2454100.0173112378,101.77159686824598,2.4702473528409246,lick
599,2454102.126211769,85.74451899325277,2.3965838869984606,lick
600,2454102.9369178223,61.936332689249866,2.683625043368211,lick
601,2454103.886757998,24.074710592190513,2.6586738970931973,lick
602,2454133.841181,-8.771529197692871,3.9387509458209795,lick
603,2454134.744488964,-45.48414729505055,1.8736283696985137,lick
604,2454135.83250387,-50.920926743895734,2.3456360783460606,lick
605,2454165.925066538,-73.73847458510863,1.8998760006296225,lick
606,2454166.706458,-68.24613952636719,7.02154628973372,lick
607,2454167.751100636,-36.55368842237931,2.4869791411886886,lick
608,2454168.660241384,-20.820025176127047,2.4738236568487886,lick
609,2454169.696474787,23.033257067220802,2.4186614985027544,lick
610,2454196.730580024,-35.83578036886547,2.278975192946991,lick
611,2454216.63239769,81.61884334980255,3.3061078062610694,lick
612,2454219.8144113612,50.133324664166594,2.0610654491340643,lick
613,2454220.683981565,32.305297600732615,2.105817703075368,lick
614,2454426.0629500304,41.379024573510605,2.475215302378615,lick
615,2454426.8711222755,1.833268580845811,1.4026875371265968,lick
616,2454428.066925612,-27.634433141370096,1.4201564818427244,lick
617,2454429.047373672,-33.661589150013214,1.3757768319769814,lick
618,2454449.8028893075,82.41674220395146,1.362890046806551,lick
619,2454457.9067045394,-6.891790699490656,2.1144826966472263,lick
620,2454517.928679575,-48.907148300910876,2.095092393234176,lick
621,2454547.985412131,-18.479693138732614,1.9070865135697286,lick
622,2454574.7118096114,-26.3912429368159,1.3782868518368514,lick
623,2454578.82025778,14.9424126611475,1.7571947752590749,lick
624,2454598.780489682,123.85776304087585,3.1091963997388805,lick
625,2454725.031979,6.113317966461182,4.013548812301965,lick
626,2454726.0257530273,39.662252209549706,2.2331140312347095,lick
627,2454783.989421,4.913434028625488,3.484627397662586,lick
628,2454784.988924,35.05849838256836,3.659439419575055,lick
629,2454844.9784589764,68.96858592965168,2.122026259183508,lick
630,2454846.0201855795,109.35770035651103,1.6100902423952599,lick
631,2454846.9888990577,111.22320339166993,1.5815248750194777,lick
632,2454847.891552017,102.60964395387145,2.599799915453742,lick
633,2454848.7391764605,91.297863031632,1.8826144360566799,lick
634,2454849.689824744,68.09127955612587,1.6871288618206257,lick
635,2454850.941629041,32.15642702672824,1.8798953179477549,lick
636,2454863.808120924,93.81065827665145,2.5197963372332324,lick
637,2454865.005693655,66.85066463038538,2.582926944921874,lick
638,2454865.89932875,47.82511696385683,2.4697786134087365,lick
639,2455166.916098801,75.83873762571875,2.8877252687596453,lick
640,2455167.8869577143,100.81597302448449,2.60228212100712,lick
641,2455172.016420414,86.79797787608595,3.1344667425627435,lick
642,2455199.9994192775,77.71532752631754,3.937762697988732,lick
643,2455201.7717878423,65.86835898307572,3.282604182747346,lick
644,2455228.716507581,99.60318371634389,2.558612081001593,lick
645,2455312.526646007,50.478472722595825,1.6695195841868071,lick
